Probeset ID,Sequence ID,MGI ID,Gene Symbol,Gene Name,Chromosome,Start Coordinate,End Coordinate,Strand
10361156,NM_144814,MGI:2441920,Rcor3,REST corepressor 3,1,193924340,193961669,-
10361169,NM_144881,MGI:2444681,Hhat,hedgehog acyltransferase,1,194336710,194597407,-
10361184,ENSMUST00000057543,MGI:2445118,A730013G03Rik,RIKEN cDNA A730013G03 gene,1,194659363,194660913,-
10361186,NM_198247,MGI:2443496,Sertad4,SERTA domain containing 4,1,194670625,194681946,-
10361191,NM_181546,MGI:2444490,Syt14,synaptotagmin XIV,1,194723501,194861892,-
10361200,NM_145415,MGI:2138080,Diexf,digestive organ expansion factor homolog (zebrafish),1,194930597,194956445,-
10361215,NM_153137,MGI:2441706,Traf3ip3,TRAF3 interacting protein 3,1,195001700,195027897,-
10361234,NM_008288,MGI:103562,Hsd11b1,hydroxysteroid 11-beta dehydrogenase 1,1,195047824,195090248,-
10361246,NM_008059,MGI:1316737,G0s2,G0/G1 switch gene 2,1,195098354,195099286,-
10361250,NM_144817,MGI:2388073,Camk1g,calcium/calmodulin-dependent protein kinase I gamma,1,195172540,195196491,-
10361265,---,---,,,,,,
10361267,---,---,,,,,,
10361270,NM_010778,MGI:1203290,Cd46,"CD46 antigen, complement regulatory protein",1,196867479,196918442,-
10361282,NM_013499,MGI:88513,Cr1l,complement component (3b/4b) receptor 1-like,1,196929983,196957764,-
10361292,NM_007758,MGI:88489,Cr2,complement receptor 2,1,196963005,197002909,-
10361323,NM_172546,MGI:2674130,Cnksr3,Cnksr family member 3,10,3134304,3227478,+
10361338,NM_001033391,MGI:2444159,Ipcef1,interaction protein for cytohesin exchange factors 1,10,3294063,3460745,+
10361352,XR_004679,---,,,,,,
10361356,---,---,,,,,,
10361358,NM_019958,MGI:1927469,Rgs17,regulator of G-protein signaling 17,10,4424155,4520878,+
10361366,NM_175374,MGI:1918830,Mtrf1l,mitochondrial translational release factor 1-like,10,4522631,4534654,+
10361375,NM_025995,MGI:1914391,Fbxo5,F-box protein 5,10,4540941,4547381,+
10361381,NM_001079686,MGI:1927152,Syne1,synaptic nuclear envelope 1,10,4795849,5326338,+
10361507,---,---,,,,,,
10361509,NM_001079686,MGI:1927152,Syne1,synaptic nuclear envelope 1,10,4795849,5326338,+
10361616,---,---,,,,,,
10361620,NM_025343,MGI:1913334,Rmnd1,required for meiotic nuclear division 1 homolog (S. cerevisiae),10,5914153,5944626,+
10361635,NM_001033466,MGI:2685949,Zbtb2,zinc finger and BTB domain containing 2,10,5958433,5979455,+
10361640,XM_001472599,---,,,,,,
10361642,NM_172784,MGI:2442989,Lrp11,low density lipoprotein receptor-related protein 11,10,7309598,7345281,+
10361651,NM_145706,MGI:1917162,Nup43,nucleoporin 43,10,7387301,7398679,+
10361660,NM_010690,MGI:1333883,Lats1,large tumor suppressor,10,7401007,7433314,+
10361669,NM_011835,MGI:1344353,Katna1,katanin p60 (ATPase-containing) subunit A1,10,7445798,7482947,+
10361680,---,---,,,,,,
10361682,NM_026141,MGI:1914668,Ppil4,peptidylprolyl isomerase (cyclophilin)-like 4,10,7512689,7542933,+
10361698,NM_172785,MGI:3045313,Zc3h12d,zinc finger CCCH type containing 12D,10,7552268,7590194,+
10361705,AK010852,---,,,,,,
10361708,---,---,,,,,,
10361710,AK135747,MGI:3646657,Gm5177,predicted pseudogene 5177,10,10325743,10336111,+
10361712,NM_172937,MGI:1917581,Shprh,SNF2 histone linker PHD RING helicase,10,10869225,10937393,+
10361748,NM_027968,MGI:1919115,Fbxo30,F-box protein 30,10,11001128,11017850,+
10361754,NM_010146,MGI:1341085,Epm2a,"epilepsy, progressive myoclonic epilepsy, type 2 gene alpha",10,11063202,11179442,+
10361760,NM_013898,MGI:1353433,Timm8a1,translocase of inner mitochondrial membrane 8 homolog a1 (yeast),X,131071795,131076404,-
10361763,---,---,,,,,,
10361765,---,---,,,,,,
10361767,NM_175102,MGI:1913375,Sf3b5,"splicing factor 3b, subunit 5",10,12728260,12728972,+
10361771,NM_009538,MGI:1100874,Plagl1,pleiomorphic adenoma gene-like 1,10,12810497,12851500,+
10361787,---,---,,,,,,
10361790,NM_025799,MGI:1914098,Fuca2,"fucosidase, alpha-L- 2, plasma",10,13219346,13238841,+
10361799,NM_025748,MGI:1914007,Adat2,"adenosine deaminase, tRNA-specific 2, TAD2 homolog (S. cerevisiae)",10,13272700,13283182,+
10361807,NM_010437,MGI:1338076,Hivep2,human immunodeficiency virus type I enhancer binding protein 2,10,13686185,13871182,+
10361816,NM_207523,MGI:3040672,Rpl23a,ribosomal protein L23A,11,77994434,77997086,-
10361818,NM_008703,MGI:1100525,Nmbr,neuromedin B receptor,10,14480095,14490362,+
10361824,---,---,,,,,,
10361828,NM_010828,MGI:1306784,Cited2,"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2",10,17443052,17445462,+
10361834,NM_138628,MGI:2671945,Txlnb,taxilin beta,10,17516086,17565469,+
10361846,NM_009048,MGI:1196373,Reps1,RalBP1 associated Eps domain containing protein,10,17775667,17844950,+
10361867,ENSMUST00000100055,MGI:3642321,Gm10827,predicted gene 10827,10,17954859,17957866,+
10361869,NM_173390,MGI:106390,Nhsl1,NHS-like 1,10,18110128,18253698,+
10361882,NM_173390,MGI:106390,Nhsl1,NHS-like 1,10,18110128,18253698,+
10361887,NM_022032,MGI:1929938,Perp,"PERP, TP53 apoptosis effector",10,18564877,18576879,+
10361892,---,---,,,,,,
10361895,NM_053008,MGI:2149955,Olig3,oligodendrocyte transcription factor 3,10,19076366,19078412,+
10361897,NM_010511,MGI:107655,Ifngr1,interferon gamma receptor 1,10,19311755,19330035,+
10361906,NM_178258,MGI:2665114,Il22ra2,"interleukin 22 receptor, alpha 2",10,19341804,19354487,+
10361914,---,---,,,,,,
10361918,NM_172786,MGI:3605069,Il20ra,"interleukin 20 receptor, alpha",10,19432393,19479859,+
10361926,NM_008580,MGI:1346876,Map3k5,mitogen-activated protein kinase kinase kinase 5,10,19654278,19862559,+
10361956,NM_008635,MGI:1328328,Mtap7,microtubule-associated protein 7,10,19868820,20000512,+
10361977,NM_001101561,MGI:3644747,Gm6251,predicted gene 6251,10,19928148,19928890,+
10361979,NM_001025392,MGI:1917580,Bclaf1,BCL2-associated transcription factor 1,10,20032275,20062307,+
10361995,NM_027930,MGI:1919054,Fam54a,"family with sequence similarity 54, member A",10,20067631,20081125,+
10362003,AK155606,MGI:3588252,F730021E23Rik,RIKEN cDNA F730021E23 gene,10,,,
10362005,NM_026203,MGI:87971,Ahi1,Abelson helper integration site 1,10,20672470,20800235,+
10362033,XR_032199,---,,,,,,
10362036,NM_019702,MGI:1891704,Hbs1l,Hbs1-like (S. cerevisiae),10,21015785,21088695,+
10362052,NM_178713,MGI:2653900,Aldh8a1,"aldehyde dehydrogenase 8 family, member A1",10,21097097,21116391,+
10362062,ENSMUST00000042671,MGI:1924174,1700021A07Rik,RIKEN cDNA 1700021A07 gene,10,21145110,21145552,+
10362064,BC099546,MGI:1914942,1700020N01Rik,RIKEN cDNA 1700020N01 gene,10,21312964,21341582,+
10362069,ENSMUST00000071008,MGI:3645721,Gm5420,predicted gene 5420,10,21410651,21413784,+
10362073,NM_011361,MGI:1340062,Sgk1,serum/glucocorticoid regulated kinase 1,10,21601990,21719709,+
10362091,NM_020030,MGI:1861032,Raet1d,retinoic acid early transcript delta,10,22082077,22093945,+
10362097,BC132022,MGI:109432,Raet1b,retinoic acid early transcript beta,10,,,
10362102,ENSMUST00000100033,---,,,,,,
10362104,NM_178934,MGI:3052471,Slc2a12,"solute carrier family 2 (facilitated glucose transporter), member 12",10,22364817,22424091,+
10362111,---,---,,,,,,
10362113,ENSMUST00000100029,---,,,,,,
10362115,NM_183116,MGI:1923556,1110021L09Rik,RIKEN cDNA 1110021L09 gene,10,23516792,23547774,+
10362129,NM_011979,MGI:1347055,Vnn3,vanin 3,10,23571268,23589649,+
10362138,NM_011704,MGI:108395,Vnn1,vanin 1,10,23614494,23625149,+
10362147,NM_053205,MGI:2148258,Taar1,trace amine-associated receptor 1,10,23640212,23641210,+
10362149,NM_001007266,MGI:2685071,Taar2,trace amine-associated receptor 2,10,23658378,23661389,+
10362152,NM_001008429,MGI:3527427,Taar3,trace amine-associated receptor 3,10,23669364,23670395,+
10362154,NM_001008499,MGI:2685072,Taar4,trace amine-associated receptor 4,10,23680300,23681343,+
10362156,NM_001009574,MGI:2685073,Taar5,trace amine-associated receptor 5,10,23690512,23691525,+
10362158,NM_001010827,MGI:3527438,Taar7b,trace amine-associated receptor 7B,10,23719745,23720821,+
10362160,---,---,,,,,,
10362162,NM_001010838,MGI:3527443,Taar7d,trace amine-associated receptor 7D,10,23747028,23748104,+
10362164,NM_001010835,MGI:3527445,Taar7e,trace amine-associated receptor 7E,10,23757420,23758496,+
10362166,NM_001010839,MGI:3527447,Taar7f,trace amine-associated receptor 7F,10,23769316,23770392,+
10362168,NM_001010830,MGI:2685076,Taar8a,trace amine-associated receptor 8A,10,23796306,23797340,+
10362171,NM_016797,MGI:1858210,Stx7,syntaxin 7,10,23869123,23908765,+
10362186,NM_021509,MGI:1921582,Moxd1,"monooxygenase, DBH-like 1",10,23943323,24022596,+
10362201,NM_010217,MGI:95537,Ctgf,connective tissue growth factor,10,24315248,24318489,+
10362208,---,---,,,,,,
10362210,NM_027347,MGI:1917458,Med23,mediator complex subunit 23,10,24589853,24633266,+
10362243,---,---,,,,,,
10362245,NM_013511,MGI:103009,Epb4.1l2,erythrocyte protein band 4.1-like 2,10,25161393,25232886,+
10362271,---,---,,,,,,
10362273,ENSMUST00000041011,MGI:3704352,Gm9767,predicted gene 9767,10,25798061,25799253,+
10362275,NM_001115154,MGI:2685469,Samd3,sterile alpha motif domain containing 3,10,25949513,25980610,+
10362289,---,---,,,,,,
10362294,NM_176837,MGI:1921160,Arhgap18,Rho GTPase activating protein 18,10,26492283,26638454,+
10362310,ENSMUST00000077776,MGI:3704353,Gm10145,predicted gene 10145,10,27656170,27656634,+
10362312,---,---,,,,,,
10362314,NM_008983,MGI:103310,Ptprk,"protein tyrosine phosphatase, receptor type, K",10,27794626,28317203,+
10362350,BC125486,MGI:2443552,Themis,thymocyte selection associated,10,28388166,28603624,+
10362359,NM_018858,MGI:1344408,Pebp1,phosphatidylethanolamine binding protein 1,5,117732660,117737634,-
10362363,NM_026138,MGI:1914662,6330407J23Rik,RIKEN cDNA 6330407J23 gene,10,28863802,28919436,+
10362372,AK034141,MGI:3036239,9330159F19Rik,RIKEN cDNA 9330159F19 gene,10,28931449,28950585,+
10362379,NM_025855,MGI:1277169,Echdc1,enoyl Coenzyme A hydratase domain containing 1,10,29032972,29066467,+
10362387,---,---,,,,,,
10362389,---,---,,,,,,
10362392,NM_134101,MGI:1096584,Psmd2,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 2",16,20651725,20663487,+
10362394,NM_027168,MGI:1916942,Hddc2,HD domain containing 2,10,31033188,31048010,+
10362402,---,---,,,,,,
10362404,AF223417,MGI:1924007,Trdn,triadin,10,32803289,33196515,+
10362416,---,---,,,,,,
10362418,---,---,,,,,,
10362420,---,---,,,,,,
10362422,---,---,,,,,,
10362424,---,---,,,,,,
10362426,---,---,,,,,,
10362428,---,---,,,,,,
10362432,---,---,,,,,,
10362434,---,---,,,,,,
10362436,---,---,,,,,,
10362440,---,---,,,,,,
10362442,---,---,,,,,,
10362446,---,---,,,,,,
10362448,---,---,,,,,,
10362450,---,---,,,,,,
10362454,---,---,,,,,,
10362456,---,---,,,,,,
10362458,---,---,,,,,,
10362462,---,---,,,,,,
10362464,NM_020565,MGI:1931469,Sult3a1,"sulfotransferase family 3A, member 1",10,33583741,33599322,+
10362472,BC138000,MGI:3027894,Rsph4a,radial spoke head 4 homolog A (Chlamydomonas),10,33625291,33635689,+
10362479,BC099502,MGI:3642034,Bet3l,BET3 like (S. cerevisiae),10,33757403,33829619,+
10362487,NM_009433,MGI:1298395,Tspyl1,"testis-specific protein, Y-encoded-like 1",10,34001996,34005081,+
10362490,NM_030203,MGI:106393,Tspyl4,TSPY-like 4,10,34017248,34021126,+
10362495,NM_009925,MGI:88445,Col10a1,"collagen, type X, alpha 1",10,34109787,34116891,+
10362499,NM_010237,MGI:103265,Frk,fyn-related kinase,10,34203205,34330135,+
10362511,XR_032112,---,,,,,,
10362513,NM_001081208,MGI:2441996,Hs3st5,heparan sulfate (glucosamine) 3-O-sulfotransferase 5,10,36226620,36554203,+
10362520,NM_008229,MGI:1097691,Hdac2,histone deacetylase 2,10,36694350,36721695,+
10362534,ENSMUST00000062667,MGI:2444171,5930403N24Rik,RIKEN cDNA 5930403N24 gene,10,36859364,36861485,+
10362536,---,---,,,,,,
10362538,NM_010681,MGI:109321,Lama4,"laminin, alpha 4",10,38685321,38829994,+
10362581,NM_028006,MGI:1919174,Tube1,epsilon-tubulin 1,10,38853829,38870864,+
10362593,XR_032300,---,,,,,,
10362596,NM_001122893,MGI:95602,Fyn,Fyn proto-oncogene,10,39088661,39285187,+
10362615,NM_134000,MGI:2143599,Traf3ip2,TRAF3 interacting protein 2,10,39332740,39375113,+
10362628,XR_032344,---,,,,,,
10362630,---,---,,,,,,
10362633,NM_011264,MGI:1337131,Rev3l,"REV3-like, catalytic subunit of DNA polymerase zeta RAD54 like (S. cerevisiae)",10,39451924,39595017,+
10362669,ENSMUST00000099957,MGI:1922549,4930547M16Rik,RIKEN cDNA 4930547M16 gene,10,39619138,39627289,+
10362672,XM_986164,---,,,,,,
10362674,NR_002842,MGI:97977,Rnu3a,U3A small nuclear RNA,10,,,
10362676,NM_198164,MGI:1925584,Cdk19,cyclin-dependent kinase 19,10,40069143,40201951,+
10362692,NM_027572,MGI:1918090,Slc22a16,"solute carrier family 22 (organic cation transporter), member 16",10,40290142,40323938,+
10362701,NM_027442,MGI:1925528,Ddo,D-aspartate oxidase,10,40349841,40369730,+
10362711,BC147317,MGI:3045338,9030224M15Rik,RIKEN cDNA 9030224M15 gene,10,40403088,40530889,+
10362717,NM_031877,MGI:1890563,Wasf1,WASP family 1,10,40603281,40658376,+
10362729,XR_032514,---,,,,,,
10362745,XR_032514,---,,,,,,
10362751,XR_032514,---,,,,,,
10362758,NM_153398,MGI:3039618,Zbtb24,zinc finger and BTB domain containing 24,10,41170202,41185380,+
10362767,NM_138315,MGI:2385847,Mical1,"microtubule associated monoxygenase, calponin and LIM domain containing 1",10,41196120,41206838,+
10362794,NM_028430,MGI:1920325,Ppil6,peptidylprolyl isomerase (cyclophilin)-like 6,10,41210245,41234092,+
10362803,NM_016898,MGI:1859568,Cd164,CD164 antigen,10,41239306,41250848,+
10362811,NM_001013370,MGI:2155278,Sesn1,sestrin 1,10,41530380,41628230,+
10362823,NM_017472,MGI:1860188,Snx3,sorting nexin 3,10,42221836,42255187,+
10362829,NM_172416,MGI:2655574,Ostm1,osteopetrosis associated transmembrane protein 1,10,42303628,42422265,+
10362837,NM_153055,MGI:2155302,Sec63,SEC63-like (S. cerevisiae),10,42481302,42552320,+
10362861,NM_172938,MGI:2446140,Scml4,sex comb on midleg-like 4 (Drosophila),10,42580176,42680586,+
10362874,ENSMUST00000053792,MGI:1921780,9030612E09Rik,RIKEN cDNA 9030612E09 gene,10,42894510,42896368,+
10362876,NM_027772,MGI:1918615,Pdss2,"prenyl (solanesyl) diphosphate synthase, subunit 2",10,42941292,43184688,+
10362886,NM_199028,MGI:2677212,Bend3,BEN domain containing 3,10,43198946,43235202,+
10362892,NM_025571,MGI:1913699,Pam16,presequence translocase-asssociated motor 16 homolog (S. cerevisiae),16,4616464,4624988,-
10362896,NM_009846,MGI:88323,Cd24a,CD24a antigen,10,43298975,43304068,+
10362899,ENSMUST00000099888,MGI:3822538,F930017D23Rik,RIKEN cDNA F930017D23 gene,10,43313233,43350722,+
10362902,XM_001477881,---,,,,,,
10362904,NM_130892,MGI:2178759,Rtn4ip1,reticulon 4 interacting protein 1,10,43621613,43667668,+
10362916,---,---,,,,,,
10362918,---,---,,,,,,
10362922,NM_053069,MGI:1277186,Atg5,autophagy-related 5 (yeast),10,43988164,44084097,+
10362934,---,---,,,,,,
10362937,XR_033499,---,,,,,,
10362939,XM_894477,---,,,,,,
10362941,NM_011156,MGI:1270863,Prep,prolyl endopeptidase,10,44787020,44878801,+
10362959,NM_024286,MGI:1930153,Popdc3,popeye domain containing 3,10,45009111,45038256,+
10362968,NM_024285,MGI:1346013,Bves,blood vessel epicardial substance,10,45055568,45089514,+
10362974,NM_172473,MGI:2446110,Hace1,"HECT domain and ankyrin repeat containing, E3 ubiquitin protein ligase 1",10,45297635,45432151,+
10363000,AF045768,MGI:104767,Gpx4,glutathione peroxidase 4,10,79509911,79519184,+
10363003,---,---,,,,,,
10363005,X16670,---,,,,,,
10363007,BC059917,MGI:1925237,Ascc3,activating signal cointegrator 1 complex subunit 3,10,50312475,50571008,+
10363054,---,---,,,,,,
10363056,NM_011376,MGI:98306,Sim1,single-minded homolog 1 (Drosophila),10,50615457,50708958,+
10363070,NM_008147,MGI:102702,Gp49a,glycoprotein 49 A,10,51200438,51206122,+
10363082,NM_013532,MGI:102701,Lilrb4,"leukocyte immunoglobulin-like receptor, subfamily B, member 4",10,51200446,51216419,+
10363090,NM_177306,MGI:2445208,Rfx6,"regulatory factor X, 6",10,51397562,51450235,+
10363112,NM_153786,MGI:2447460,Vgll2,vestigial like 2 homolog (Drosophila),10,51742308,51748277,+
10363118,NM_025705,MGI:1913936,Dcbld1,"discoidin, CUB  and LCCL domain containing 1",10,51953425,52041184,+
10363130,BC028546,---,,,,,,
10363132,NM_025684,MGI:1913900,Nepn,nephrocan,10,52108778,52124413,+
10363137,NM_030250,MGI:1196365,Nus1,nuclear undecaprenyl pyrophosphate synthase 1 homolog (S. cerevisiae),10,52137353,52159998,+
10363144,ENSMUST00000098764,---,,,,,,
10363146,NM_178675,MGI:2139810,Slc35f1,"solute carrier family 35, member F1",10,52410339,52831428,+
10363157,NM_023129,MGI:97622,Pln,phospholamban,10,53057513,53065787,+
10363161,ENSMUST00000070174,MGI:2444389,Tmem229b,transmembrane protein 229B,12,80062787,80108264,-
10363163,NM_025541,MGI:1913653,Asf1a,ASF1 anti-silencing function 1 homolog A (S. cerevisiae),10,53316767,53329019,+
10363170,NR_003618,---,,,,,,
10363173,NM_010288,MGI:95713,Gja1,"gap junction protein, alpha 1",10,56097153,56110224,+
10363178,ENSMUST00000109354,MGI:106184,Npm1,nucleophosmin 1,11,33052287,33063206,-
10363181,BC087893,MGI:2156774,Stard6,StAR-related lipid transfer (START) domain containing 6,18,70632199,70660717,+
10363185,ENSMUST00000067972,MGI:3641872,Gm9956,predicted gene 9956,10,56464940,56468060,+
10363187,---,---,,,,,,
10363190,---,---,,,,,,
10363195,NM_008297,MGI:96239,Hsf2,heat shock factor 2,10,57206292,57232941,+
10363210,NM_008863,MGI:101937,Pkib,"protein kinase inhibitor beta, cAMP dependent, testis specific",10,57351887,57460918,+
10363224,NM_021272,MGI:101916,Fabp7,"fatty acid binding protein 7, brain",10,57504687,57508256,+
10363231,NM_020561,MGI:1931437,Smpdl3a,"sphingomyelin phosphodiesterase, acid-like 3A",10,57514141,57531636,+
10363241,NM_027375,MGI:1917547,Gcc2,GRIP and coiled-coil domain containing 2,10,57718245,57768347,+
10363265,NM_026148,MGI:1195263,Lims1,LIM and senescent cell antigen-like domains 1,10,57786214,57887439,+
10363281,NM_011240,MGI:894323,Ranbp2,RAN binding protein 2,10,57909600,57956903,+
10363312,BC119028,MGI:1923388,Ccdc138,coiled-coil domain containing 138,10,57960718,58038990,+
10363331,---,---,,,,,,
10363333,NM_172788,MGI:2444637,Sh3rf3,SH3 domain containing ring finger 3,10,58276107,58601664,+
10363346,NM_172939,MGI:3606051,Ankrd57,ankyrin repeat domain 57,10,58684701,58689179,+
10363350,NM_011030,MGI:97463,P4ha1,"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha 1 polypeptide",10,58786044,58836052,+
10363368,NM_016897,MGI:1858317,Timm23,translocase of inner mitochondrial membrane 23 homolog (yeast),14,32993348,33015084,-
10363372,NM_023530,MGI:1917086,Pla2g12b,"phospholipase A2, group XIIB",10,58866408,58884724,+
10363377,---,---,,,,,,
10363379,NM_144822,MGI:2384909,Cbara1,calcium binding atopy-related autoantigen 1,10,59165225,59326880,+
10363392,NM_019965,MGI:1931881,Dnajb12,"DnaJ (Hsp40) homolog, subfamily B, member 12",10,59342304,59362050,+
10363403,NM_026937,MGI:1916340,Ascc1,activating signal cointegrator 1 complex subunit 1,10,59465587,59562734,+
10363415,NM_052994,MGI:1891351,Spock2,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2",10,59568967,59597946,+
10363430,NM_011179,MGI:97783,Psap,prosaposin,10,59740375,59765342,+
10363445,NM_028732,MGI:1921298,4632428N05Rik,RIKEN cDNA 4632428N05 gene,10,59809599,59835432,+
10363455,NM_025273,MGI:94873,Pcbd1,pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 1,10,60552107,60557067,+
10363460,NM_001017433,MGI:1923820,Tbata,"thymus, brain and testes associated",10,60634702,60651589,+
10363475,NM_011073,MGI:97551,Prf1,perforin 1 (pore forming protein),10,60760584,60767011,+
10363479,BC081430,MGI:1347076,Rpl27a,ribosomal protein L27A,7,116662661,116665881,+
10363481,NM_013611,MGI:97359,Nodal,nodal,10,60880720,60888086,+
10363486,NM_153542,MGI:2387182,Lrrc20,leucine rich repeat containing 20,10,60938581,61044974,+
10363492,ENSMUST00000020287,MGI:2685082,Npffr1,neuropeptide FF receptor 1,10,61058905,61089133,+
10363498,NM_026438,MGI:97831,Ppa1,pyrophosphatase (inorganic) 1,10,61111300,61136916,+
10363512,NM_009120,MGI:98230,Sar1a,SAR1 gene homolog A (S. cerevisiae),10,61143069,61156045,+
10363522,BC119320,MGI:1919017,Tysnd1,trypsin domain containing 1,10,61158262,61165521,+
